seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,flip_rate,benign_to_malware_rate,malware_to_benign_rate,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
2024,header,2024-10-27_2024-11-02,random,0.1,1,8,0.045825,0.021575,0.00745,0.13822780341650898,0.015564902536173028,-0.12697144061166
2024,header,2024-10-27_2024-11-02,random,0.1,2,8,0.08695,0.0568,0.000725,0.16879887892113285,0.12131442083889049,-0.1487115827332621
2024,header,2024-10-27_2024-11-02,random,0.1,3,8,0.031475,0.017475,0.001575,0.04548720463621761,0.031172132249645365,-0.03196639874434237
2024,header,2024-10-27_2024-11-02,random,0.1,4,8,0.08315,0.048025,0.0087,0.1292892446744244,0.06104398245020002,-0.09705971339069949
2024,header,2024-10-27_2024-11-02,random,0.1,5,8,0.10135,0.065875,0.001375,0.15699765939448365,0.12095538155379597,-0.13039017303050068
2024,header,2024-10-27_2024-11-02,random,0.1,6,8,0.01605,0.0007,0.009575,0.08430913016687704,-0.057348647496999375,-0.07932934048530482
2024,header,2024-10-27_2024-11-02,random,0.1,7,8,0.09505,0.055875,0.0082,0.1514671813781585,0.029584078751570677,-0.11902873192479449
2024,header,2024-10-27_2024-11-02,random,0.1,8,8,0.044475,0.021425,0.0061,0.14367013681613397,-0.007503952936362603,-0.1347110602434635
2024,header,2024-10-27_2024-11-02,random,0.1,9,8,0.0731,0.040725,0.005525,0.15657431906290298,0.04084213691473886,-0.14040137824860727
2024,header,2024-10-27_2024-11-02,random,0.1,10,8,0.045725,0.021,0.00435,0.14319470843294677,0.011655884888373522,-0.13255444359184299
2024,header,2024-10-27_2024-11-02,random,0.1,11,8,0.101525,0.063075,0.006625,0.16721415410982887,0.05520797110134548,-0.14386754170108976
2024,header,2024-10-27_2024-11-02,random,0.1,12,8,0.1176,0.0778,0.0039,0.16356585543118032,0.09824744663112685,-0.12278969375881625
2024,header,2024-10-27_2024-11-02,random,0.1,13,8,0.32245,0.2625,0.0,0.2808249864430641,0.2500224402127621,-0.15745034716008327
2024,header,2024-10-27_2024-11-02,random,0.1,14,8,0.07565,0.008025,0.05415,0.17135761529547697,-0.07712722039210403,-0.15477075731874337
2024,header,2024-10-27_2024-11-02,random,0.1,15,8,0.031925,0.01665,0.002775,0.10066064112707943,0.047615154133939255,-0.09034769476975
2024,header,2024-10-27_2024-11-02,random,0.1,16,8,0.0227,0.004275,0.009225,0.08242290287840917,-0.021525079060415522,-0.07485896626473293
2024,header,2024-10-27_2024-11-02,random,0.1,17,8,0.0942,0.05725,0.00325,0.20574493589270837,0.08042474715341463,-0.18367502103833389
2024,header,2024-10-27_2024-11-02,random,0.1,18,8,0.127825,0.074275,0.0185,0.19697067460097425,0.047838815673302296,-0.15635013590169783
2024,header,2024-10-27_2024-11-02,random,0.1,19,8,0.055975,0.0322,0.004575,0.14997184516163684,0.05878449392582538,-0.13597169908838314
2024,header,2024-10-27_2024-11-02,random,0.1,20,8,0.001925,0.0003,0.0001,0.003255110651102058,0.0012279146007144796,-0.002492796764096793
2024,header,2024-11-03_2024-11-09,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024,header,2024-11-03_2024-11-09,important,0.01,0,1,0.027,0.018825,5e-05,0.07304391711141231,0.07143487639712659,-0.06722584178816672
2024,header,2024-11-03_2024-11-09,important,0.05,0,4,0.1384,0.102425,0.00425,0.22196161218428243,0.12080718729245839,-0.17604944639492318
2024,header,2024-11-03_2024-11-09,important,0.1,0,8,0.220375,0.177425,0.0039,0.32198802653824543,0.10723762070813635,-0.27903112518675627
2024,header,2024-11-03_2024-11-09,random,0.01,1,1,0.031725,0.01695,0.001975,0.07779915587384799,0.03684605776687703,-0.06324653101330864
2024,header,2024-11-03_2024-11-09,random,0.01,2,1,0.008325,0.0006,0.0042,0.04939799184743565,-0.022410330757205405,-0.04645024295695649
2024,header,2024-11-03_2024-11-09,random,0.01,3,1,0.0326,0.01165,0.0093,0.0763645844913373,-0.0011942083855562054,-0.06167962020897278
2024,header,2024-11-03_2024-11-09,random,0.01,4,1,0.031725,0.01695,0.001975,0.07779915587384799,0.03684605776687703,-0.06324653101330864
2024,header,2024-11-03_2024-11-09,random,0.01,5,1,0.00025,5e-05,5e-05,0.000978022734522511,-0.00031115303755281393,-0.0007104363708861472
2024,header,2024-11-03_2024-11-09,random,0.01,6,1,5e-05,5e-05,0.0,0.0005154240154327432,4.784839992338125e-05,-0.00041511452749320093
2024,header,2024-11-03_2024-11-09,random,0.01,7,1,0.008325,0.0006,0.0042,0.04939799184743565,-0.022410330757205405,-0.04645024295695649
2024,header,2024-11-03_2024-11-09,random,0.01,8,1,0.0,0.0,0.0,4.545000000000017e-05,-4.405000000000011e-05,-4.485000000000007e-05
2024,header,2024-11-03_2024-11-09,random,0.01,9,1,0.0,0.0,0.0,1.500000000000173e-06,5.999999999998926e-07,5.999999999999312e-07
2024,header,2024-11-03_2024-11-09,random,0.01,10,1,5e-05,5e-05,0.0,0.0005154240154327432,4.7848399923381276e-05,-0.0004151145274932008
2024,header,2024-11-03_2024-11-09,random,0.01,11,1,0.0001,0.0001,0.0,0.000515396007224517,0.00016500974636469285,-0.00047996117672084227
2024,header,2024-11-03_2024-11-09,random,0.01,12,1,0.0,0.0,0.0,8.569533971325427e-20,-4.9613091412936684e-20,-3.885780586188048e-20
2024,header,2024-11-03_2024-11-09,random,0.01,13,1,0.05625,0.03765,0.00195,0.08341715993738207,0.04282798519326525,-0.04858629240326021
2024,header,2024-11-03_2024-11-09,random,0.01,14,1,0.0,0.0,0.0,4.545000000000019e-05,-4.404999999999991e-05,-4.48499999999999e-05
2024,header,2024-11-03_2024-11-09,random,0.01,15,1,0.000725,0.000175,0.000325,0.0015407817038787248,-0.000454016645546403,-0.0012894288937839995
2024,header,2024-11-03_2024-11-09,random,0.01,16,1,0.000725,0.000175,0.000325,0.0015407817038787248,-0.0004540166455464029,-0.001289428893784
2024,header,2024-11-03_2024-11-09,random,0.01,17,1,0.008925,0.0006,0.004925,0.031023977919084213,-0.020848829323209573,-0.027010585186730704
2024,header,2024-11-03_2024-11-09,random,0.01,18,1,0.000775,0.000425,2.5e-05,0.0019637456510707323,-6.41096095338376e-05,-0.0017361307354634636
2024,header,2024-11-03_2024-11-09,random,0.01,19,1,0.02865,0.01525,0.001125,0.07742638032861368,0.05289492565105425,-0.06390293566718006
2024,header,2024-11-03_2024-11-09,random,0.01,20,1,5e-05,5e-05,0.0,0.00024534166666666647,0.0001249416666666669,-0.0002350416666666665
2024,header,2024-11-03_2024-11-09,random,0.05,1,4,0.00195,0.00035,0.0007,0.006284408975701584,-0.0007353172615862176,-0.005230263193957752
2024,header,2024-11-03_2024-11-09,random,0.05,2,4,0.004025,0.00045,0.0017,0.020302494241166966,-0.0006418806470837225,-0.018190681470416394
2024,header,2024-11-03_2024-11-09,random,0.05,3,4,0.036725,0.015075,0.008825,0.08622224273689075,-0.003250557095615306,-0.07199858700431225
2024,header,2024-11-03_2024-11-09,random,0.05,4,4,0.026125,0.012325,0.002525,0.11095965386477237,0.01921640746153489,-0.10461198510444007
2024,header,2024-11-03_2024-11-09,random,0.05,5,4,0.032325,0.00745,0.0159,0.09672712949380766,-0.029032640222438396,-0.08713966460103507
2024,header,2024-11-03_2024-11-09,random,0.05,6,4,0.00455,0.0008,0.00145,0.04656690958472151,-0.014747916082191804,-0.04498824116726496
2024,header,2024-11-03_2024-11-09,random,0.05,7,4,0.0108,0.00145,0.004875,0.08238332098596172,-0.016123139478903738,-0.08041904071399518
2024,header,2024-11-03_2024-11-09,random,0.05,8,4,0.006475,0.000175,0.003025,0.04276447256011967,-0.028892777924610813,-0.040773879657821276
2024,header,2024-11-03_2024-11-09,random,0.05,9,4,0.013375,0.004075,0.0038,0.0649463903263867,-0.018035356915594266,-0.061480644677487484
2024,header,2024-11-03_2024-11-09,random,0.05,10,4,0.0577,0.0372,0.00315,0.10333574062324478,0.03451855236750937,-0.07245218418271299
2024,header,2024-11-03_2024-11-09,random,0.05,11,4,0.03225,0.0214,0.00035,0.08972387827495336,0.06629501374735107,-0.0825820803527057
2024,header,2024-11-03_2024-11-09,random,0.05,12,4,0.003225,0.000525,0.001325,0.016375601953492493,-0.0034346173920906864,-0.015369703642155468
2024,header,2024-11-03_2024-11-09,random,0.05,13,4,0.022975,0.0102,0.002375,0.06899778488718297,0.023622773610524846,-0.06056111731639035
2024,header,2024-11-03_2024-11-09,random,0.05,14,4,0.009075,0.00265,0.002175,0.040873839756889546,0.002040673338375394,-0.038386944129680294
2024,header,2024-11-03_2024-11-09,random,0.05,15,4,0.008525,0.000775,0.00485,0.028028216960917205,-0.007156063316427086,-0.022014102914868036
2024,header,2024-11-03_2024-11-09,random,0.05,16,4,0.02785,0.018975,0.000375,0.07496061164526,0.07116077883154913,-0.0688538611904911
2024,header,2024-11-03_2024-11-09,random,0.05,17,4,0.004825,0.00045,0.002125,0.04767913174050874,-0.03575597178602306,-0.04580265321190874
2024,header,2024-11-03_2024-11-09,random,0.05,18,4,0.027375,0.019,0.0001,0.07412409817926817,0.07093034835957378,-0.0681135264923862
2024,header,2024-11-03_2024-11-09,random,0.05,19,4,0.00985,0.000525,0.004225,0.07784754542892167,-0.011090923041004338,-0.07491963998681292
2024,header,2024-11-03_2024-11-09,random,0.05,20,4,0.036775,0.010225,0.014775,0.1321572098515593,-0.031004946868921076,-0.12202871404004163
2024,header,2024-11-03_2024-11-09,random,0.1,1,8,0.075925,0.05015,0.0015,0.1647420743966237,0.06752106227406164,-0.14122766392575553
2024,header,2024-11-03_2024-11-09,random,0.1,2,8,0.028575,0.012975,0.003725,0.13534433999029452,0.029778634343630653,-0.12995461382121043
2024,header,2024-11-03_2024-11-09,random,0.1,3,8,0.085525,0.056075,0.00595,0.17104065165637075,0.0715018169835976,-0.14939315600257613
2024,header,2024-11-03_2024-11-09,random,0.1,4,8,0.039675,0.0095,0.01695,0.14901808275374595,-0.052832017710101174,-0.14057967210680486
2024,header,2024-11-03_2024-11-09,random,0.1,5,8,0.01985,0.00615,0.00565,0.11443139230655631,-0.03003139939073869,-0.11004860876847418
2024,header,2024-11-03_2024-11-09,random,0.1,6,8,0.098675,0.0583,0.01675,0.2108151246164311,0.024204409125351167,-0.1899975059869067
2024,header,2024-11-03_2024-11-09,random,0.1,7,8,0.009425,0.00185,0.003725,0.05333930089800905,-0.0099482735937433,-0.05051454611991027
2024,header,2024-11-03_2024-11-09,random,0.1,8,8,0.06675,0.004475,0.048275,0.17520535808942808,-0.07184822128895667,-0.16070747286548975
2024,header,2024-11-03_2024-11-09,random,0.1,9,8,0.053775,0.028,0.0091,0.18033025518061435,-0.012637024016121793,-0.16902366576178252
2024,header,2024-11-03_2024-11-09,random,0.1,10,8,0.036675,0.0142,0.010025,0.12414751703782513,-0.00906244067271515,-0.11249428435181504
2024,header,2024-11-03_2024-11-09,random,0.1,11,8,0.030425,0.01875,0.001675,0.0877919046274755,0.06541485194031524,-0.08036673225033118
2024,header,2024-11-03_2024-11-09,random,0.1,12,8,0.04255,0.017275,0.011,0.15441090927435894,-0.024193687014487833,-0.1454743415900885
2024,header,2024-11-03_2024-11-09,random,0.1,13,8,0.0227,0.008275,0.0035,0.13121232106723188,0.019206899721771753,-0.12578925826268583
2024,header,2024-11-03_2024-11-09,random,0.1,14,8,0.0352,0.0179,0.0045,0.11175274380961318,-0.009815587817222896,-0.10297405314665936
2024,header,2024-11-03_2024-11-09,random,0.1,15,8,0.11015,0.0798,0.00415,0.17404828569358435,0.06659921386999108,-0.132580742878499
2024,header,2024-11-03_2024-11-09,random,0.1,16,8,0.031825,0.018875,0.0018,0.11576369201568222,0.04167648381348971,-0.10929352944477527
2024,header,2024-11-03_2024-11-09,random,0.1,17,8,0.096425,0.0675,0.008175,0.14582394301292576,0.009343572741355673,-0.11779101420806479
2024,header,2024-11-03_2024-11-09,random,0.1,18,8,0.0151,0.006825,0.00145,0.058752361302047654,0.007446755184789734,-0.05319794666289462
2024,header,2024-11-03_2024-11-09,random,0.1,19,8,0.03645,0.011475,0.0159,0.1048601047330061,-0.01783448648250287,-0.09472631916633047
2024,header,2024-11-03_2024-11-09,random,0.1,20,8,0.051,0.016425,0.0222,0.16750403502633907,-0.04390666577661521,-0.15674084802083157
2024,header,2024-11-10_2024-11-16,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024,header,2024-11-10_2024-11-16,important,0.01,0,1,0.0291,0.0211,0.000125,0.07252682125108648,0.06997419244156267,-0.0662424529486109
2024,header,2024-11-10_2024-11-16,important,0.05,0,4,0.13895,0.09005,0.005575,0.21479929229429598,0.12834609129723445,-0.17014724656904373
2024,header,2024-11-10_2024-11-16,important,0.1,0,8,0.2273,0.166325,0.005875,0.32278724362449046,0.11614854307049284,-0.2781066160973517
2024,header,2024-11-10_2024-11-16,random,0.01,1,1,0.00225,0.00105,0.000425,0.00784584542622046,0.005351318009193044,-0.006746651412382116
2024,header,2024-11-10_2024-11-16,random,0.01,2,1,0.00225,0.00105,0.000425,0.00784584542622046,0.005351318009193044,-0.006746651412382116
2024,header,2024-11-10_2024-11-16,random,0.01,3,1,0.0291,0.0211,0.000125,0.07252682125108648,0.06997419244156267,-0.0662424529486109
2024,header,2024-11-10_2024-11-16,random,0.01,4,1,0.004025,0.001375,0.0013,0.020699437573193803,0.0030243480336013674,-0.01928520810449257
2024,header,2024-11-10_2024-11-16,random,0.01,5,1,0.00155,5e-05,0.000975,0.004982267313644388,-0.0023539465416386155,-0.003765939814460565
2024,header,2024-11-10_2024-11-16,random,0.01,6,1,0.0,0.0,0.0,9.020562075079396e-20,4.024558464266192e-20,5.967448757360216e-20
2024,header,2024-11-10_2024-11-16,random,0.01,7,1,0.0,0.0,0.0,0.000442111598707996,9.301372551797354e-05,-0.0004232810544783919
2024,header,2024-11-10_2024-11-16,random,0.01,8,1,0.00085,0.000375,0.000325,0.0017935460945663448,-0.0007247828241308764,-0.0015452392791390904
2024,header,2024-11-10_2024-11-16,random,0.01,9,1,0.00195,0.0008,0.0007,0.0032009355540293036,0.0009248209905372411,-0.002398926152319902
2024,header,2024-11-10_2024-11-16,random,0.01,10,1,0.00205,7.5e-05,0.000175,0.0015678071428571433,-0.0010988928571428569,0.0003370928571428571
2024,header,2024-11-10_2024-11-16,random,0.01,11,1,7.5e-05,0.0,0.0,0.0005570639833919092,0.0004549639833919092,-0.0004933168405347662
2024,header,2024-11-10_2024-11-16,random,0.01,12,1,0.04385,0.018225,0.001225,0.08888856442905578,0.05856221695600524,-0.07100254805567215
2024,header,2024-11-10_2024-11-16,random,0.01,13,1,0.00125,0.00025,0.0005,0.014567305536498711,-0.008462798907683424,-0.014195636465495716
2024,header,2024-11-10_2024-11-16,random,0.01,14,1,0.061275,0.03235,0.002775,0.08079923719881552,0.0485798321881559,-0.04638943566572885
2024,header,2024-11-10_2024-11-16,random,0.01,15,1,0.00075,0.00015,0.0,0.000904875,0.00022427500000000004,-0.0006623249999999998
2024,header,2024-11-10_2024-11-16,random,0.01,16,1,0.0057,0.00015,0.003625,0.04749085389978914,-0.03797173274075237,-0.04524769316322015
2024,header,2024-11-10_2024-11-16,random,0.01,17,1,0.001475,0.000325,0.0005,0.015006487676340267,0.003940842960816004,-0.01453780371572891
2024,header,2024-11-10_2024-11-16,random,0.01,18,1,0.0,0.0,0.0,0.0002729249999999997,9.642500000000049e-05,-0.00026542499999999963
2024,header,2024-11-10_2024-11-16,random,0.01,19,1,0.00205,7.5e-05,0.000175,0.0015678071428571433,-0.0010988928571428573,0.0003370928571428572
2024,header,2024-11-10_2024-11-16,random,0.01,20,1,0.00085,0.000375,0.000325,0.0017935460945663448,-0.0007247828241308764,-0.0015452392791390904
2024,header,2024-11-10_2024-11-16,random,0.05,1,4,0.03765,0.004675,0.022975,0.12131387017974898,-0.05693020944294862,-0.11005502038070417
2024,header,2024-11-10_2024-11-16,random,0.05,2,4,0.03235,0.005625,0.0174,0.09571918534952224,-0.030556664654334285,-0.08550079485033016
2024,header,2024-11-10_2024-11-16,random,0.05,3,4,0.000425,2.5e-05,0.0001,0.0016409919574869576,-0.0004411715326503563,-0.0012740271690972428
2024,header,2024-11-10_2024-11-16,random,0.05,4,4,0.036775,0.005075,0.022225,0.137630058935398,-0.039604804410026055,-0.1265690206890504
2024,header,2024-11-10_2024-11-16,random,0.05,5,4,0.0469,0.02005,0.0028,0.12300628754043892,0.036137356665816495,-0.11003112450384765
2024,header,2024-11-10_2024-11-16,random,0.05,6,4,0.050325,0.03045,0.001175,0.10804521652507988,0.07438191438069815,-0.09524119131887784
2024,header,2024-11-10_2024-11-16,random,0.05,7,4,0.000175,0.0,0.000175,0.0009613624043838015,-0.00041996208015783216,-0.0008833568601541975
2024,header,2024-11-10_2024-11-16,random,0.05,8,4,0.032175,0.02005,0.0028,0.10503624849495499,0.04443618035618935,-0.09740423446529173
2024,header,2024-11-10_2024-11-16,random,0.05,9,4,0.006925,0.001675,0.001525,0.024077916618254386,-0.0061267699717556115,-0.021593373374155726
2024,header,2024-11-10_2024-11-16,random,0.05,10,4,0.08985,0.05155,0.0006,0.14516816299964813,0.09157089369508128,-0.11587187410552217
2024,header,2024-11-10_2024-11-16,random,0.05,11,4,0.01205,0.001625,0.007125,0.07556494710579664,-0.01935438269363313,-0.07222060279732871
2024,header,2024-11-10_2024-11-16,random,0.05,12,4,0.04585,0.018875,0.001375,0.09318180771892316,0.057446001733814214,-0.07508966829390874
2024,header,2024-11-10_2024-11-16,random,0.05,13,4,0.036325,0.016875,0.000725,0.09656815401357269,0.05035352362352768,-0.08688933449362653
2024,header,2024-11-10_2024-11-16,random,0.05,14,4,0.006375,0.001675,0.001125,0.03542365831424655,-0.004668364625320342,-0.03302065217859224
2024,header,2024-11-10_2024-11-16,random,0.05,15,4,0.037725,0.0153,0.002275,0.07800591156795068,0.03783699045255218,-0.06339259554228105
2024,header,2024-11-10_2024-11-16,random,0.05,16,4,0.0412,0.016725,0.0047,0.14497879728865373,0.011618051188864198,-0.13605105622228708
2024,header,2024-11-10_2024-11-16,random,0.05,17,4,0.035975,0.0088,0.01415,0.10191938519722937,-0.02719725633572574,-0.09274146013682177
2024,header,2024-11-10_2024-11-16,random,0.05,18,4,0.050625,0.008475,0.029675,0.13215398696955227,-0.05420649375160983,-0.11751210063706675
2024,header,2024-11-10_2024-11-16,random,0.05,19,4,0.03335,0.0149,0.000525,0.08494599115531451,0.04984847748310824,-0.07439361637858072
2024,header,2024-11-10_2024-11-16,random,0.05,20,4,0.03825,0.02445,0.0012,0.09280869078959506,0.06411756116425242,-0.08305325214766415
2024,header,2024-11-10_2024-11-16,random,0.1,1,8,0.024625,0.0044,0.006725,0.08720315496060949,-0.01153578394433885,-0.07881671599123542
2024,header,2024-11-10_2024-11-16,random,0.1,2,8,0.017275,0.004925,0.0032,0.05649210761772643,0.016150386931122186,-0.050460558059631073
2024,header,2024-11-10_2024-11-16,random,0.1,3,8,0.03165,0.010575,0.0028,0.06490949771687302,0.02971241168522568,-0.05319971571441082
2024,header,2024-11-10_2024-11-16,random,0.1,4,8,0.06745,0.033375,0.002925,0.14693312975619124,0.07502037235922918,-0.1239500236789243
2024,header,2024-11-10_2024-11-16,random,0.1,5,8,0.0489,0.00445,0.032625,0.18480987887243613,-0.047175464090724206,-0.1729695564657943
2024,header,2024-11-10_2024-11-16,random,0.1,6,8,0.095225,0.054925,0.00385,0.1497488445821472,0.055214764031763515,-0.1157661305640964
2024,header,2024-11-10_2024-11-16,random,0.1,7,8,0.07195,0.03865,0.001825,0.1644246836889457,0.07888287361590095,-0.14711443271543861
2024,header,2024-11-10_2024-11-16,random,0.1,8,8,0.040775,0.017425,0.005425,0.1475732316038462,0.02532261451869108,-0.13902180627228702
2024,header,2024-11-10_2024-11-16,random,0.1,9,8,0.049975,0.0136,0.0167,0.10955198070945596,-0.009235608120390598,-0.09577091848686256
2024,header,2024-11-10_2024-11-16,random,0.1,10,8,0.0488,0.010025,0.0214,0.19151250452859395,-0.015343995611527675,-0.17956128763396909
2024,header,2024-11-10_2024-11-16,random,0.1,11,8,0.019675,0.0029,0.007975,0.08692577176187756,-0.03844166563995303,-0.0800360417068326
2024,header,2024-11-10_2024-11-16,random,0.1,12,8,0.037675,0.004825,0.024075,0.11753143743059573,-0.03547183596437122,-0.10760970931012469
2024,header,2024-11-10_2024-11-16,random,0.1,13,8,0.063825,0.030625,0.014225,0.20742644365215154,0.06654267643536003,-0.19840742083776514
